x,y,yaw,v
-12.289003,0.060148,-0.062821,2.044786
-12.268578,0.059178,-0.059991,2.044704
-12.268578,0.059178,-0.059991,2.044704
-12.248153,0.058277,-0.057006,2.044272
-12.248153,0.058277,-0.057006,2.044272
-12.22773,0.05742,-0.054202,2.043922
-12.22773,0.05742,-0.054202,2.043922
-12.207308,0.056634,-0.051233,2.043638
-12.207308,0.056634,-0.051233,2.043638
-12.186887,0.055866,-0.048733,2.043409
-12.186887,0.055866,-0.048733,2.043409
-12.166469,0.055076,-0.047003,2.043223
-12.146052,0.054299,-0.045452,2.043073
-12.146052,0.054299,-0.045452,2.043073
-12.146052,0.054299,-0.045452,2.043073
-12.125637,0.053516,-0.044279,2.042951
-12.105222,0.052756,-0.043055,2.042852
-12.105222,0.052756,-0.043055,2.042852
-12.084808,0.051996,-0.042076,2.042772
-12.064395,0.051264,-0.040967,2.042558
-12.043983,0.050535,-0.040056,2.042384
-12.043983,0.050535,-0.040056,2.042384
-12.023572,0.049836,-0.038989,2.042244
-12.003162,0.049142,-0.038103,2.04213
-12.003162,0.049142,-0.038103,2.04213
-11.982752,0.048479,-0.03705,2.042038
-11.982752,0.048479,-0.03705,2.042038
-11.962342,0.047821,-0.036173,2.041963
-11.962342,0.047821,-0.036173,2.041963
-11.962342,0.047821,-0.036173,2.041963
-11.941933,0.047196,-0.035127,2.041903
-11.941933,0.047196,-0.035127,2.041903
-11.921523,0.046576,-0.034254,2.041854
-11.921523,0.046576,-0.034254,2.041854
-11.921523,0.046576,-0.034254,2.041854
-11.901113,0.045988,-0.03321,2.041814
-11.901113,0.045988,-0.03321,2.041814
-11.880704,0.045406,-0.032339,2.041782
-11.880704,0.045406,-0.032339,2.041782
-11.880704,0.045406,-0.032339,2.041782
-11.860293,0.044857,-0.031296,2.041886
-11.860293,0.044857,-0.031296,2.041886
-11.839881,0.044314,-0.030426,2.041984
-11.839881,0.044314,-0.030426,2.041984
-11.839881,0.044314,-0.030426,2.041984
-11.819467,0.043804,-0.029384,2.042078
-11.819467,0.043804,-0.029384,2.042078
-11.799052,0.043299,-0.028514,2.042168
-11.799052,0.043299,-0.028514,2.042168
-11.799052,0.043299,-0.028514,2.042168
-11.778635,0.042827,-0.027472,2.042253
-11.778635,0.042827,-0.027472,2.042253
-11.758217,0.042362,-0.026602,2.042334
-11.758217,0.042362,-0.026602,2.042334
-11.758217,0.042362,-0.026602,2.042334
-11.737798,0.041929,-0.02556,2.042411
-11.737798,0.041929,-0.02556,2.042411
-11.717378,0.041502,-0.02469,2.042485
-11.717378,0.041502,-0.02469,2.042485
-11.717378,0.041502,-0.02469,2.042485
-11.696957,0.041108,-0.023648,2.042555
-11.696957,0.041108,-0.023648,2.042555
-11.676535,0.04072,-0.022778,2.042622
-11.676535,0.04072,-0.022778,2.042622
-11.676535,0.04072,-0.022778,2.042622
-11.656111,0.040365,-0.021736,2.042776
-11.656111,0.040365,-0.021736,2.042776
-11.635685,0.040016,-0.020866,2.042922
-11.615258,0.0397,-0.019824,2.043061
-11.594829,0.039365,-0.019247,2.043194
-11.594829,0.039365,-0.019247,2.043194
-11.574401,0.038969,-0.019436,2.043321
-11.574401,0.038969,-0.019436,2.043321
-11.553971,0.038549,-0.019801,2.043441
-11.553971,0.038549,-0.019801,2.043441
-11.553971,0.038549,-0.019801,2.043441
-11.533541,0.038082,-0.020542,2.043556
-11.533541,0.038082,-0.020542,2.043556
-11.513111,0.037601,-0.021233,2.043665
-11.513111,0.037601,-0.021233,2.043665
-11.492681,0.03708,-0.022167,2.043769
-11.492681,0.03708,-0.022167,2.043769
-11.472249,0.036549,-0.022972,2.043973
-11.472249,0.036549,-0.022972,2.043973
-11.472249,0.036549,-0.022972,2.043973
-11.451816,0.035981,-0.023974,2.044167
-11.451816,0.035981,-0.023974,2.044167
-11.431381,0.035404,-0.02482,2.044351
-11.431381,0.035404,-0.02482,2.044351
-11.410946,0.034793,-0.025846,2.044527
-11.410946,0.034793,-0.025846,2.044527
-11.390509,0.034175,-0.026707,2.044694
-11.390509,0.034175,-0.026707,2.044694
-11.370072,0.033522,-0.027743,2.044854
-11.370072,0.033522,-0.027743,2.044854
-11.349633,0.032862,-0.028609,2.045006
-11.349633,0.032862,-0.028609,2.045006
-11.329194,0.032169,-0.029649,2.045151
-11.329194,0.032169,-0.029649,2.045151
-11.308754,0.031469,-0.030518,2.045288
-11.308754,0.031469,-0.030518,2.045288
-11.288314,0.030736,-0.031559,2.04542
-11.288314,0.030736,-0.031559,2.04542
-11.288314,0.030736,-0.031559,2.04542
-11.267872,0.029997,-0.03243,2.045545
-11.247431,0.029224,-0.033472,2.045664
-11.247431,0.029224,-0.033472,2.045664
-11.226989,0.028445,-0.034343,2.045777
-11.226989,0.028445,-0.034343,2.045777
-11.206546,0.027633,-0.035385,2.045885
-11.206546,0.027633,-0.035385,2.045885
-11.186103,0.026814,-0.036256,2.046097
-11.186103,0.026814,-0.036256,2.046097
-11.165659,0.025962,-0.037299,2.046299
-11.165659,0.025962,-0.037299,2.046299
-11.145212,0.02513,-0.037877,2.046492
-11.145212,0.02513,-0.037877,2.046492
-11.145212,0.02513,-0.037877,2.046492
-11.12476,0.024358,-0.03769,2.046675
-11.12476,0.024358,-0.03769,2.046675
-11.104306,0.02361,-0.037325,2.04685
-11.104306,0.02361,-0.037325,2.04685
-11.083849,0.022908,-0.036583,2.047016
-11.083849,0.022908,-0.036583,2.047016
-11.063389,0.022221,-0.035892,2.047296
-11.063389,0.022221,-0.035892,2.047296
-11.042925,0.021573,-0.034957,2.047562
-11.042925,0.021573,-0.034957,2.047562
-11.042925,0.021573,-0.034957,2.047562
-11.022458,0.020936,-0.034151,2.047815
-11.022458,0.020936,-0.034151,2.047815
-11.001988,0.020335,-0.033148,2.048057
-11.001988,0.020335,-0.033148,2.048057
-11.001988,0.020335,-0.033148,2.048057
-10.981514,0.019742,-0.032301,2.048286
-10.981514,0.019742,-0.032301,2.048286
-10.961038,0.019185,-0.031273,2.048505
-10.961038,0.019185,-0.031273,2.048505
-10.961038,0.019185,-0.031273,2.048505
-10.940559,0.018634,-0.030411,2.048714
-10.940559,0.018634,-0.030411,2.048714
-10.920078,0.018118,-0.029373,2.048912
-10.920078,0.018118,-0.029373,2.048912
-10.920078,0.018118,-0.029373,2.048912
-10.899594,0.017609,-0.028505,2.049102
-10.899594,0.017609,-0.028505,2.049102
-10.879108,0.017133,-0.027464,2.049282
-10.879108,0.017133,-0.027464,2.049282
-10.858619,0.016663,-0.026593,2.049453
-10.858619,0.016663,-0.026593,2.049453
-10.838127,0.016228,-0.02555,2.049849
-10.838127,0.016228,-0.02555,2.049849
-10.838127,0.016228,-0.02555,2.049849
-10.817632,0.015798,-0.024678,2.050226
-10.817632,0.015798,-0.024678,2.050226
-10.797131,0.015401,-0.023635,2.050585
-10.797131,0.015401,-0.023635,2.050585
-10.797131,0.015401,-0.023635,2.050585
-10.776628,0.015011,-0.022762,2.050927
-10.776628,0.015011,-0.022762,2.050927
-10.75612,0.014654,-0.021718,2.051253
-10.75612,0.014654,-0.021718,2.051253
-10.75612,0.014654,-0.021718,2.051253
-10.735609,0.014303,-0.020845,2.051563
-10.715094,0.013986,-0.0198,2.051859
-10.715094,0.013986,-0.0198,2.051859
-10.715094,0.013986,-0.0198,2.051859
-10.694576,0.013674,-0.018927,2.05214
-10.694576,0.013674,-0.018927,2.05214
-10.674056,0.013396,-0.017882,2.052409
-10.674056,0.013396,-0.017882,2.052409
-10.674056,0.013396,-0.017882,2.052409
-10.653532,0.013124,-0.017008,2.052664
-10.653532,0.013124,-0.017008,2.052664
-10.633006,0.012885,-0.015962,2.052907
-10.633006,0.012885,-0.015962,2.052907
-10.633006,0.012885,-0.015962,2.052907
-10.612476,0.012652,-0.015088,2.05332
-10.612476,0.012652,-0.015088,2.05332
-10.591941,0.012452,-0.014043,2.053714
-10.591941,0.012452,-0.014043,2.053714
-10.591941,0.012452,-0.014043,2.053714
-10.571403,0.012259,-0.013169,2.054088
-10.571403,0.012259,-0.013169,2.054088
-10.550861,0.012098,-0.012123,2.054445
-10.550861,0.012098,-0.012123,2.054445
-10.530316,0.011944,-0.011248,2.054785
-10.530316,0.011944,-0.011248,2.054785
-10.509767,0.011823,-0.010202,2.055109
-10.509767,0.011823,-0.010202,2.055109
-10.509767,0.011823,-0.010202,2.055109
-10.489214,0.011709,-0.009327,2.055417
-10.489214,0.011709,-0.009327,2.055417
-10.468659,0.011627,-0.00828,2.055711
-10.468659,0.011627,-0.00828,2.055711
-10.468659,0.011627,-0.00828,2.055711
-10.448101,0.011552,-0.007405,2.055991
-10.448101,0.011552,-0.007405,2.055991
-10.427539,0.01151,-0.006358,2.056257
-10.427539,0.01151,-0.006358,2.056257
-10.427539,0.01151,-0.006358,2.056257
-10.406974,0.011474,-0.005483,2.056772
-10.406974,0.011474,-0.005483,2.056772
-10.386404,0.011471,-0.004436,2.057262
-10.386404,0.011471,-0.004436,2.057262
-10.386404,0.011471,-0.004436,2.057262
-10.365829,0.011475,-0.00356,2.057729
-10.365829,0.011475,-0.00356,2.057729
-10.34525,0.011512,-0.002513,2.058174
-10.34525,0.011512,-0.002513,2.058174
-10.34525,0.011512,-0.002513,2.058174
-10.324666,0.011555,-0.001637,2.058598
-10.324666,0.011555,-0.001637,2.058598
-10.304078,0.011631,-0.000589,2.059001
-10.304078,0.011631,-0.000589,2.059001
-10.304078,0.011631,-0.000589,2.059001
-10.283486,0.011714,0.000287,2.059386
-10.283486,0.011714,0.000287,2.059386
-10.262891,0.01183,0.001336,2.059752
-10.242292,0.011952,0.002212,2.060101
-10.242292,0.011952,0.002212,2.060101
-10.221697,0.012108,0.003262,2.058996
-10.221697,0.012108,0.003262,2.058996
-10.221697,0.012108,0.003262,2.058996
-10.201112,0.01227,0.00414,2.058101
-10.201112,0.01227,0.00414,2.058101
-10.180536,0.012465,0.00519,2.057376
-10.180536,0.012465,0.00519,2.057376
-10.180536,0.012465,0.00519,2.057376
-10.159966,0.012666,0.006069,2.056789
-10.159966,0.012666,0.006069,2.056789
-10.139402,0.012901,0.007118,2.056314
-10.139402,0.012901,0.007118,2.056314
-10.139402,0.012901,0.007118,2.056314
-10.118842,0.013142,0.007996,2.05593
-10.118842,0.013142,0.007996,2.05593
-10.098286,0.013416,0.009045,2.055618
-10.098286,0.013416,0.009045,2.055618
-10.098286,0.013416,0.009045,2.055618
-10.077733,0.013697,0.009922,2.055366
-10.077733,0.013697,0.009922,2.055366
-10.057183,0.01401,0.01097,2.055161
-10.057183,0.01401,0.01097,2.055161
-10.057183,0.01401,0.01097,2.055161
-10.036635,0.014331,0.011846,2.054996
-10.036635,0.014331,0.011846,2.054996
-10.016088,0.014684,0.012894,2.054862
-10.016088,0.014684,0.012894,2.054862
-10.016088,0.014684,0.012894,2.054862
-9.995544,0.015043,0.01377,2.054665
-9.995544,0.015043,0.01377,2.054665
-9.975002,0.015436,0.014818,2.054505
-9.975002,0.015436,0.014818,2.054505
-9.975002,0.015436,0.014818,2.054505
-9.954461,0.01581,0.0154,2.054376
-9.954461,0.01581,0.0154,2.054376
-9.93392,0.016123,0.015214,2.054272
-9.93392,0.016123,0.015214,2.054272
-9.93392,0.016123,0.015214,2.054272
-9.91338,0.016412,0.014849,2.054187
-9.91338,0.016412,0.014849,2.054187
-9.892839,0.016655,0.014106,2.054119
-9.892839,0.016655,0.014106,2.054119
-9.892839,0.016655,0.014106,2.054119
-9.8723,0.016882,0.013413,2.054063
-9.8723,0.016882,0.013413,2.054063
-9.85176,0.017071,0.012475,2.054018
-9.85176,0.017071,0.012475,2.054018
-9.85176,0.017071,0.012475,2.054018
-9.831221,0.017249,0.011667,2.053982
-9.831221,0.017249,0.011667,2.053982
-9.810682,0.01739,0.01066,2.053952
-9.810682,0.01739,0.01066,2.053952
-9.810682,0.01739,0.01066,2.053952
-9.790143,0.017523,0.00981,2.053827
-9.790143,0.017523,0.00981,2.053827
-9.769606,0.01762,0.008779,2.053725
-9.769606,0.01762,0.008779,2.053725
-9.769606,0.01762,0.008779,2.053725
-9.749069,0.017711,0.007914,2.053643
-9.749069,0.017711,0.007914,2.053643
-9.728533,0.017766,0.006873,2.053576
-9.728533,0.017766,0.006873,2.053576
-9.728533,0.017766,0.006873,2.053576
-9.707998,0.017815,0.006002,2.053522
-9.707998,0.017815,0.006002,2.053522
-9.687463,0.017831,0.004958,2.053478
-9.687463,0.017831,0.004958,2.053478
-9.687463,0.017831,0.004958,2.053478
-9.666928,0.017839,0.004085,2.053443
-9.666928,0.017839,0.004085,2.053443
-9.646394,0.017814,0.00304,2.053414
-9.62586,0.017783,0.002166,2.053391
-9.62586,0.017783,0.002166,2.053391
-9.605326,0.017718,0.00112,2.053402
-9.584792,0.017646,0.000245,2.053412
-9.564258,0.017542,-0.000801,2.053422
-9.564258,0.017542,-0.000801,2.053422
-9.543724,0.017431,-0.001676,2.053432
-9.543724,0.017431,-0.001676,2.053432
-9.52319,0.017286,-0.002722,2.05344
-9.52319,0.017286,-0.002722,2.05344
-9.502657,0.017136,-0.003597,2.053449
-9.502657,0.017136,-0.003597,2.053449
-9.482123,0.016952,-0.004643,2.053457
-9.461589,0.016762,-0.005518,2.053465
-9.441055,0.016539,-0.006565,2.053558
-9.42052,0.016309,-0.00744,2.053647
-9.399985,0.016046,-0.008486,2.053732
-9.379449,0.015803,-0.009068,2.053813
-9.379449,0.015803,-0.009068,2.053813
-9.358911,0.01562,-0.008882,2.05389
-9.358911,0.01562,-0.008882,2.05389
-9.338373,0.015461,-0.008518,2.053963
-9.338373,0.015461,-0.008518,2.053963
-9.317833,0.015348,-0.007775,2.054032
-9.317833,0.015348,-0.007775,2.054032
-9.297293,0.01525,-0.007082,2.054099
-9.297293,0.01525,-0.007082,2.054099
-9.276751,0.015192,-0.006145,2.054162
-9.25621,0.015144,-0.005336,2.054222
-9.25621,0.015144,-0.005336,2.054222
-9.235667,0.015133,-0.00433,2.05428
-9.235667,0.015133,-0.00433,2.05428
-9.215124,0.01513,-0.00348,2.054334
-9.215124,0.01513,-0.00348,2.054334
-9.19458,0.015162,-0.002449,2.054429
-9.19458,0.015162,-0.002449,2.054429
-9.174035,0.015202,-0.001584,2.054519
-9.174035,0.015202,-0.001584,2.054519
-9.15349,0.015276,-0.000544,2.054604
-9.15349,0.015276,-0.000544,2.054604
-9.15349,0.015276,-0.000544,2.054604
-9.132944,0.015357,0.000327,2.054685
-9.132944,0.015357,0.000327,2.054685
-9.112397,0.015472,0.001371,2.054763
-9.112397,0.015472,0.001371,2.054763
-9.091849,0.015593,0.002244,2.054837
-9.091849,0.015593,0.002244,2.054837
-9.071301,0.015748,0.00329,2.054907
-9.071301,0.015748,0.00329,2.054907
-9.050752,0.01591,0.004164,2.054974
-9.050752,0.01591,0.004164,2.054974
-9.030203,0.016105,0.005211,2.055111
-9.030203,0.016105,0.005211,2.055111
-9.009652,0.016306,0.006086,2.05524
-9.009652,0.016306,0.006086,2.05524
-8.9891,0.016541,0.007133,2.055364
-8.9891,0.016541,0.007133,2.055364
-8.968547,0.016782,0.008008,2.055482
-8.968547,0.016782,0.008008,2.055482
-8.947994,0.017057,0.009055,2.055594
-8.947994,0.017057,0.009055,2.055594
-8.927439,0.017337,0.00993,2.055701
-8.927439,0.017337,0.00993,2.055701
-8.906884,0.017652,0.010978,2.055803
-8.886328,0.017972,0.011853,2.0559
-8.886328,0.017972,0.011853,2.0559
-8.865772,0.018326,0.012901,2.055992
-8.865772,0.018326,0.012901,2.055992
-8.845215,0.018686,0.013776,2.05608
-8.845215,0.018686,0.013776,2.05608
-8.824657,0.019079,0.014824,2.056164
-8.824657,0.019079,0.014824,2.056164
-8.804099,0.019478,0.0157,2.056339
-8.804099,0.019478,0.0157,2.056339
-8.783539,0.019911,0.016747,2.056507
-8.783539,0.019911,0.016747,2.056507
-8.762977,0.020325,0.01733,2.056666
-8.762977,0.020325,0.01733,2.056666
-8.742413,0.020678,0.017145,2.056818
-8.721847,0.021007,0.016781,2.056962
-8.721847,0.021007,0.016781,2.056962
-8.701278,0.02129,0.016039,2.0571
-8.701278,0.02129,0.016039,2.0571
-8.680708,0.021558,0.015345,2.057231
-8.680708,0.021558,0.015345,2.057231
-8.660137,0.021787,0.014408,2.057356
-8.660137,0.021787,0.014408,2.057356
-8.639564,0.022005,0.013598,2.057475
-8.639564,0.022005,0.013598,2.057475
-8.618988,0.022187,0.012591,2.057853
-8.598408,0.02236,0.01174,2.058213
-8.598408,0.02236,0.01174,2.058213
-8.577825,0.022497,0.010709,2.058556
-8.577825,0.022497,0.010709,2.058556
-8.557238,0.022628,0.009842,2.058882
-8.557238,0.022628,0.009842,2.058882
-8.536648,0.022724,0.008801,2.059193
-8.536648,0.022724,0.008801,2.059193
-8.516055,0.022813,0.007929,2.05949
-8.516055,0.022813,0.007929,2.05949
-8.495458,0.022868,0.006883,2.059772
-8.495458,0.022868,0.006883,2.059772
-8.474859,0.022916,0.006008,2.060041
-8.474859,0.022916,0.006008,2.060041
-8.454258,0.022931,0.004961,2.060297
-8.454258,0.022931,0.004961,2.060297
-8.454258,0.022931,0.004961,2.060297
-8.433654,0.02294,0.004084,2.06054
-8.433654,0.02294,0.004084,2.06054
-8.413046,0.022914,0.003036,2.060897
-8.392436,0.022883,0.002159,2.061237
-8.392436,0.022883,0.002159,2.061237
-8.371822,0.022817,0.00111,2.061561
-8.371822,0.022817,0.00111,2.061561
-8.351205,0.022746,0.000233,2.06187
-8.330585,0.022641,-0.000817,2.062163
-8.330585,0.022641,-0.000817,2.062163
-8.309962,0.022529,-0.001695,2.062443
-8.309962,0.022529,-0.001695,2.062443
-8.289337,0.022385,-0.002744,2.062709
-8.289337,0.022385,-0.002744,2.062709
-8.289337,0.022385,-0.002744,2.062709
-8.268709,0.022233,-0.003622,2.062963
-8.268709,0.022233,-0.003622,2.062963
-8.248079,0.022049,-0.004672,2.063205
-8.248079,0.022049,-0.004672,2.063205
-8.248079,0.022049,-0.004672,2.063205
-8.227447,0.021858,-0.005551,2.063435
-8.227447,0.021858,-0.005551,2.063435
-8.206813,0.021633,-0.006601,2.063655
-8.206813,0.021633,-0.006601,2.063655
-8.186175,0.021402,-0.00748,2.06406
-8.186175,0.021402,-0.00748,2.06406
-8.165535,0.021138,-0.00853,2.064446
-8.165535,0.021138,-0.00853,2.064446
-8.14489,0.020892,-0.009116,2.064814
-8.14489,0.020892,-0.009116,2.064814
-8.14489,0.020892,-0.009116,2.064814
-8.124241,0.020707,-0.008934,2.065165
-8.103588,0.020546,-0.008571,2.065499
-8.103588,0.020546,-0.008571,2.065499
-8.082932,0.020432,-0.007829,2.065817
-8.082932,0.020432,-0.007829,2.065817
-8.062272,0.020332,-0.007134,2.06612
-8.062272,0.020332,-0.007134,2.06612
-8.04161,0.020271,-0.006195,2.066408
-8.020944,0.020222,-0.005383,2.066683
-8.000276,0.020209,-0.004373,2.066944
-8.000276,0.020209,-0.004373,2.066944
-7.979606,0.020205,-0.003518,2.067194
-7.979606,0.020205,-0.003518,2.067194
-7.979606,0.020205,-0.003518,2.067194
-7.958939,0.020236,-0.002482,2.066026
-7.938284,0.020274,-0.001611,2.06508
-7.938284,0.020274,-0.001611,2.06508
-7.917637,0.020347,-0.000564,2.064314
-7.917637,0.020347,-0.000564,2.064314
-7.896997,0.020427,0.000313,2.063694
-7.896997,0.020427,0.000313,2.063694
-7.876363,0.020542,0.001363,2.063192
-7.876363,0.020542,0.001363,2.063192
-7.855734,0.020663,0.002242,2.062785
-7.855734,0.020663,0.002242,2.062785
-7.835106,0.020818,0.003292,2.062755
-7.835106,0.020818,0.003292,2.062755
-7.835106,0.020818,0.003292,2.062755
-7.81448,0.020979,0.004171,2.062731
-7.793853,0.021174,0.005221,2.062712
-7.793853,0.021174,0.005221,2.062712
-7.773227,0.021376,0.0061,2.062696
-7.773227,0.021376,0.0061,2.062696
-7.773227,0.021376,0.0061,2.062696
-7.752602,0.021611,0.007151,2.062683
-7.752602,0.021611,0.007151,2.062683
-7.731976,0.021853,0.008029,2.062673
-7.711352,0.022128,0.00908,2.062665
-7.711352,0.022128,0.00908,2.062665
-7.690727,0.02241,0.009959,2.062658
-7.690727,0.02241,0.009959,2.062658
-7.670103,0.022725,0.011009,2.062653
-7.649479,0.023047,0.011888,2.062648
-7.628855,0.023402,0.012939,2.062645
-7.628855,0.023402,0.012939,2.062645
-7.608233,0.023763,0.013818,2.062397
-7.587614,0.024158,0.014869,2.062196
-7.587614,0.024158,0.014869,2.062196
-7.566996,0.024534,0.015454,2.062034
-7.566996,0.024534,0.015454,2.062034
-7.566996,0.024534,0.015454,2.062034
-7.546379,0.024849,0.01527,2.061903
-7.525763,0.02514,0.014906,2.061796
-7.525763,0.02514,0.014906,2.061796
-7.505147,0.025385,0.014162,2.06171
-7.505147,0.025385,0.014162,2.06171
-7.484531,0.025615,0.013467,2.06164
-7.484531,0.025615,0.013467,2.06164
-7.463916,0.025805,0.012528,2.061583
-7.463916,0.025805,0.012528,2.061583
-7.443301,0.025985,0.011716,2.061538
-7.443301,0.025985,0.011716,2.061538
-7.443301,0.025985,0.011716,2.061538
-7.422686,0.026128,0.010707,2.061543
-7.422686,0.026128,0.010707,2.061543
-7.402071,0.026263,0.009854,2.061547
-7.402071,0.026263,0.009854,2.061547
-7.381456,0.026362,0.00882,2.061552
-7.381456,0.026362,0.00882,2.061552
-7.360841,0.026454,0.007952,2.061556
-7.360841,0.026454,0.007952,2.061556
-7.360841,0.026454,0.007952,2.061556
-7.340225,0.026511,0.006908,2.06156
-7.340225,0.026511,0.006908,2.06156
-7.31961,0.026562,0.006034,2.061564
-7.31961,0.026562,0.006034,2.061564
-7.31961,0.026562,0.006034,2.061564
-7.298994,0.026578,0.004987,2.061568
-7.278378,0.026588,0.00411,2.061571
-7.257763,0.026564,0.003061,2.061575
-7.257763,0.026564,0.003061,2.061575
-7.237147,0.026533,0.002184,2.061578
-7.237147,0.026533,0.002184,2.061578
-7.216531,0.026469,0.001134,2.061631
-7.216531,0.026469,0.001134,2.061631
-7.195914,0.026398,0.000256,2.061682
-7.195914,0.026398,0.000256,2.061682
-7.175298,0.026294,-0.000793,2.06173
-7.175298,0.026294,-0.000793,2.06173
-7.15468,0.026183,-0.001672,2.061776
-7.15468,0.026183,-0.001672,2.061776
-7.134063,0.026039,-0.002722,2.06182
-7.134063,0.026039,-0.002722,2.06182
-7.113445,0.025888,-0.0036,2.061862
-7.113445,0.025888,-0.0036,2.061862
-7.092827,0.025704,-0.00465,2.061902
-7.092827,0.025704,-0.00465,2.061902
-7.072209,0.025514,-0.005529,2.06194
-7.072209,0.025514,-0.005529,2.06194
-7.05159,0.02529,-0.006579,2.061976
-7.05159,0.02529,-0.006579,2.061976
-7.030972,0.02506,-0.007457,2.06201
-7.010353,0.024796,-0.008508,2.062043
-7.010353,0.024796,-0.008508,2.062043
-6.989734,0.024526,-0.009386,2.062151
-6.989734,0.024526,-0.009386,2.062151
-6.989734,0.024526,-0.009386,2.062151
-6.969114,0.024222,-0.010436,2.062254
-6.969114,0.024222,-0.010436,2.062254
-6.948493,0.023913,-0.011315,2.062352
-6.948493,0.023913,-0.011315,2.062352
-6.948493,0.023913,-0.011315,2.062352
-6.927872,0.023569,-0.012365,2.062446
-6.927872,0.023569,-0.012365,2.062446
-6.90725,0.02322,-0.013244,2.062535
-6.90725,0.02322,-0.013244,2.062535
-6.886628,0.022837,-0.014294,2.062619
-6.886628,0.022837,-0.014294,2.062619
-6.866005,0.022447,-0.015173,2.0627
-6.866005,0.022447,-0.015173,2.0627
-6.845382,0.022024,-0.016223,2.062777
-6.845382,0.022024,-0.016223,2.062777
-6.824759,0.021595,-0.017102,2.06285
-6.824759,0.021595,-0.017102,2.06285
-6.804135,0.021132,-0.018153,2.06292
-6.783511,0.020663,-0.019032,2.062987
-6.762886,0.020161,-0.020082,2.063146
-6.762886,0.020161,-0.020082,2.063146
-6.74226,0.019652,-0.020961,2.063297
-6.74226,0.019652,-0.020961,2.063297
-6.721634,0.019109,-0.022012,2.063441
-6.721634,0.019109,-0.022012,2.063441
-6.701006,0.018561,-0.022891,2.063579
-6.701006,0.018561,-0.022891,2.063579
-6.680378,0.017978,-0.023942,2.06371
-6.680378,0.017978,-0.023942,2.06371
-6.680378,0.017978,-0.023942,2.06371
-6.659748,0.01739,-0.024821,2.063834
-6.639119,0.016768,-0.025871,2.063953
-6.639119,0.016768,-0.025871,2.063953
-6.618488,0.016139,-0.026751,2.064066
-6.618488,0.016139,-0.026751,2.064066
-6.597857,0.015477,-0.027802,2.064302
-6.597857,0.015477,-0.027802,2.064302
-6.597857,0.015477,-0.027802,2.064302
-6.577224,0.014809,-0.028681,2.064526
-6.577224,0.014809,-0.028681,2.064526
-6.556589,0.014107,-0.029732,2.064739
-6.556589,0.014107,-0.029732,2.064739
-6.556589,0.014107,-0.029732,2.064739
-6.535953,0.013398,-0.030611,2.064942
-6.535953,0.013398,-0.030611,2.064942
-6.515316,0.012656,-0.031662,2.065136
-6.515316,0.012656,-0.031662,2.065136
-6.515316,0.012656,-0.031662,2.065136
-6.494677,0.011908,-0.032542,2.065321
-6.494677,0.011908,-0.032542,2.065321
-6.474038,0.011126,-0.033593,2.065496
-6.474038,0.011126,-0.033593,2.065496
-6.474038,0.011126,-0.033593,2.065496
-6.453397,0.010338,-0.034473,2.065664
-6.453397,0.010338,-0.034473,2.065664
-6.432756,0.009516,-0.035525,2.065823
-6.432756,0.009516,-0.035525,2.065823
-6.432756,0.009516,-0.035525,2.065823
-6.412114,0.008688,-0.036405,2.065975
-6.412114,0.008688,-0.036405,2.065975
-6.391471,0.007826,-0.037456,2.066119
-6.391471,0.007826,-0.037456,2.066119
-6.391471,0.007826,-0.037456,2.066119
-6.370828,0.006958,-0.038336,2.066257
-6.370828,0.006958,-0.038336,2.066257
-6.350183,0.006056,-0.039388,2.066577
-6.350183,0.006056,-0.039388,2.066577
-6.350183,0.006056,-0.039388,2.066577
-6.329536,0.005147,-0.040268,2.066882
-6.329536,0.005147,-0.040268,2.066882
-6.308887,0.004205,-0.04132,2.067172
-6.308887,0.004205,-0.04132,2.067172
-6.288235,0.003282,-0.041907,2.067449
-6.288235,0.003282,-0.041907,2.067449
-6.267577,0.002419,-0.041725,2.067712
-6.267577,0.002419,-0.041725,2.067712
-6.267577,0.002419,-0.041725,2.067712
-6.246916,0.001581,-0.041362,2.067963
-6.22625,0.000788,-0.040619,2.068202
-6.205581,0.00001,-0.039924,2.068429
-6.205581,0.00001,-0.039924,2.068429
-6.184909,-0.000729,-0.038984,2.068646
-6.184909,-0.000729,-0.038984,2.068646
-6.164234,-0.001457,-0.038171,2.068974
-6.164234,-0.001457,-0.038171,2.068974
-6.164234,-0.001457,-0.038171,2.068974
-6.143554,-0.002148,-0.03716,2.069287
-6.143554,-0.002148,-0.03716,2.069287
-6.122871,-0.002831,-0.036305,2.069584
-6.122871,-0.002831,-0.036305,2.069584
-6.102184,-0.003479,-0.035269,2.069868
-6.102184,-0.003479,-0.035269,2.069868
-6.081494,-0.004119,-0.034397,2.070138
-6.081494,-0.004119,-0.034397,2.070138
-6.081494,-0.004119,-0.034397,2.070138
-6.0608,-0.004724,-0.033351,2.070395
-6.040104,-0.005323,-0.032474,2.07064
-6.019404,-0.005887,-0.031423,2.070874
-6.019404,-0.005887,-0.031423,2.070874
-5.998708,-0.006445,-0.030543,2.069834
-5.97802,-0.006968,-0.029489,2.068992
-5.97802,-0.006968,-0.029489,2.068992
-5.95734,-0.007484,-0.028607,2.068311
-5.95734,-0.007484,-0.028607,2.068311
-5.936665,-0.007967,-0.027553,2.067759
-5.915995,-0.008443,-0.026671,2.067312
-5.895329,-0.008885,-0.025617,2.06695
